Simulation Time,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency,Feedback Scores
2025-05-11 14:49:57,7,4,0.6875,0.0,0.014303806793407077,"['like', 'highly_dislike', 'dislike', 'highly_like', 'dislike', 'highly_dislike', 'highly_dislike', 'highly_like']"
2025-05-11 14:49:57,7,8,0.6875,0.0,0.0054046459916409694,"['like', 'highly_like', 'neutral', 'highly_dislike', 'highly_dislike', 'like', 'dislike', 'like']"
2025-05-11 14:49:57,7,12,0.6875,0.0,0.004086774813215118,"['neutral', 'highly_dislike', 'highly_dislike', 'dislike', 'like', 'highly_like', 'highly_dislike', 'dislike']"
2025-05-11 14:49:57,8,15,0.6875,0.0,0.0012900636350831733,"['highly_dislike', 'highly_dislike', 'neutral', 'neutral', 'highly_like', 'dislike', 'dislike', 'neutral']"
2025-05-11 14:49:57,5,18,0.6875,0.0,0.0013922792466423838,"['dislike', 'highly_dislike', 'neutral', 'highly_dislike', 'neutral', 'like', 'like', 'dislike']"
2025-05-11 14:49:57,8,21,0.6875,0.0,0.003387927616011117,"['neutral', 'highly_dislike', 'highly_like', 'like', 'highly_like', 'neutral', 'dislike', 'like']"
2025-05-11 14:49:57,7,24,0.6875,0.0,0.004051588725539081,"['neutral', 'highly_dislike', 'highly_dislike', 'highly_like', 'highly_like', 'highly_like', 'neutral', 'highly_like']"
2025-05-11 14:49:57,7,28,0.6875,0.0,0.0032522006550164046,"['dislike', 'highly_like', 'like', 'dislike', 'like', 'like', 'highly_dislike', 'highly_dislike']"
2025-05-11 14:49:57,8,30,0.6875,0.0,0.0025369381249573677,"['neutral', 'dislike', 'neutral', 'highly_like', 'neutral', 'highly_like', 'highly_like', 'like']"
2025-05-11 14:49:57,6,33,0.6875,3.0303030303030303,0.0023800506238042924,"['like', 'highly_like', 'highly_dislike', 'neutral', 'highly_like', 'like', 'highly_like', 'highly_dislike']"
2025-05-11 14:49:57,8,37,0.6875,2.7027027027027026,0.000492613121026397,"['like', 'like', 'neutral', 'like', 'like', 'highly_dislike', 'dislike', 'like']"
2025-05-11 14:49:57,6,41,0.6875,2.4390243902439024,0.002399393178482075,"['dislike', 'neutral', 'neutral', 'dislike', 'highly_dislike', 'neutral', 'dislike', 'highly_dislike']"
2025-05-11 14:49:58,7,44,0.6875,2.272727272727273,0.0010663802810512602,"['dislike', 'like', 'dislike', 'dislike', 'like', 'neutral', 'highly_like', 'dislike']"
2025-05-11 14:49:58,8,47,0.6875,4.25531914893617,0.0019178462807825552,"['highly_dislike', 'highly_dislike', 'highly_like', 'dislike', 'like', 'like', 'dislike', 'highly_dislike']"
2025-05-11 14:49:58,7,49,0.6875,4.081632653061225,0.00025752929590866307,"['highly_like', 'highly_like', 'highly_dislike', 'neutral', 'like', 'highly_like', 'like', 'highly_like']"
2025-05-11 14:49:58,5,53,0.6875,3.7735849056603774,0.0008928798636322167,"['dislike', 'dislike', 'neutral', 'dislike', 'highly_like', 'like', 'highly_like', 'highly_dislike']"
2025-05-11 14:49:58,8,55,0.6875,3.6363636363636362,0.0006180342301682119,"['highly_like', 'highly_dislike', 'like', 'like', 'like', 'like', 'dislike', 'highly_like']"
2025-05-11 14:49:58,8,58,0.6875,3.4482758620689653,0.00046465180909400843,"['like', 'highly_dislike', 'dislike', 'like', 'highly_like', 'neutral', 'like', 'highly_like']"
2025-05-11 14:49:58,7,62,0.6875,3.225806451612903,0.0005936450157738991,"['dislike', 'dislike', 'like', 'neutral', 'like', 'highly_like', 'dislike', 'dislike']"
2025-05-11 14:49:58,8,64,0.6875,3.125,0.0010689689925683882,"['highly_dislike', 'neutral', 'neutral', 'highly_dislike', 'dislike', 'like', 'highly_like', 'like']"
2025-05-11 14:49:58,8,68,0.6875,2.941176470588235,0.0007115705369158993,"['dislike', 'neutral', 'like', 'highly_dislike', 'neutral', 'dislike', 'like', 'highly_like']"
2025-05-11 14:49:58,8,71,0.6875,2.8169014084507045,0.0003462858290445338,"['highly_like', 'highly_like', 'like', 'neutral', 'neutral', 'highly_like', 'highly_like', 'highly_like']"
2025-05-11 14:49:58,8,73,0.6875,2.73972602739726,0.0007366965016608823,"['highly_like', 'highly_dislike', 'highly_dislike', 'neutral', 'dislike', 'neutral', 'highly_like', 'highly_like']"
2025-05-11 14:49:58,8,77,0.6875,2.5974025974025974,0.00015360281767897146,"['neutral', 'dislike', 'like', 'neutral', 'dislike', 'like', 'highly_dislike', 'neutral']"
2025-05-11 14:49:58,8,80,0.6875,2.5,0.0008088131250114199,"['highly_like', 'highly_like', 'highly_dislike', 'like', 'highly_like', 'like', 'highly_like', 'highly_like']"
2025-05-11 14:49:58,7,82,0.6875,2.4390243902439024,0.001168623321689445,"['dislike', 'highly_like', 'like', 'highly_like', 'highly_dislike', 'like', 'highly_like', 'neutral']"
2025-05-11 14:49:58,7,86,0.6875,2.3255813953488373,0.0010086189676275655,"['neutral', 'highly_like', 'dislike', 'dislike', 'highly_like', 'highly_like', 'dislike', 'dislike']"
2025-05-11 14:49:58,7,88,0.6875,2.272727272727273,0.00018584336582625984,"['dislike', 'dislike', 'like', 'highly_like', 'like', 'highly_dislike', 'highly_dislike', 'dislike']"
2025-05-11 14:49:58,8,92,0.6875,3.260869565217391,0.0002567421596916503,"['highly_dislike', 'highly_like', 'neutral', 'neutral', 'like', 'like', 'highly_dislike', 'like']"
2025-05-11 14:49:58,8,95,0.6875,3.1578947368421053,0.00021048080880259231,"['dislike', 'neutral', 'like', 'highly_like', 'dislike', 'highly_dislike', 'highly_dislike', 'like']"
2025-05-11 14:49:58,7,98,0.6875,3.061224489795918,0.00015302626673139417,"['like', 'highly_dislike', 'neutral', 'dislike', 'like', 'neutral', 'highly_like', 'highly_like']"
2025-05-11 14:49:58,8,102,0.6875,2.941176470588235,0.0007841760133716912,"['neutral', 'dislike', 'highly_dislike', 'neutral', 'neutral', 'highly_like', 'highly_dislike', 'highly_like']"
2025-05-11 14:49:58,7,104,0.6875,2.8846153846153846,0.000641580373694549,"['dislike', 'neutral', 'dislike', 'neutral', 'like', 'dislike', 'highly_like', 'like']"
2025-05-11 14:49:58,8,107,0.6875,3.7383177570093453,0.0008790009618567247,"['highly_dislike', 'highly_like', 'dislike', 'neutral', 'highly_like', 'highly_like', 'dislike', 'dislike']"
2025-05-11 14:49:58,7,110,0.6875,3.6363636363636362,0.000829331099453192,"['highly_dislike', 'dislike', 'like', 'highly_like', 'highly_dislike', 'neutral', 'highly_dislike', 'highly_dislike']"
2025-05-11 14:49:58,7,112,0.6875,3.571428571428571,0.0006324060291916647,"['highly_dislike', 'dislike', 'highly_like', 'dislike', 'highly_like', 'neutral', 'dislike', 'neutral']"
2025-05-11 14:49:58,8,114,0.6875,4.385964912280701,0.0003186617947793403,"['highly_like', 'highly_like', 'dislike', 'neutral', 'like', 'like', 'highly_like', 'highly_dislike']"
2025-05-11 14:49:58,5,117,0.6875,4.273504273504273,0.00031938012248299447,"['highly_like', 'dislike', 'neutral', 'like', 'neutral', 'highly_dislike', 'highly_like', 'dislike']"
2025-05-11 14:49:58,8,121,0.6875,4.132231404958678,0.0006856056111846296,"['highly_like', 'dislike', 'like', 'highly_like', 'neutral', 'highly_like', 'highly_like', 'dislike']"
2025-05-11 14:49:58,8,124,0.6875,4.032258064516129,0.00025877138754976,"['highly_dislike', 'highly_like', 'like', 'highly_dislike', 'dislike', 'highly_like', 'neutral', 'like']"
2025-05-11 14:49:58,7,128,0.6875,3.90625,0.0004716977097793528,"['like', 'like', 'highly_dislike', 'dislike', 'highly_dislike', 'neutral', 'dislike', 'highly_dislike']"
2025-05-11 14:49:58,7,132,0.6875,3.787878787878788,0.0005644245039405617,"['neutral', 'neutral', 'dislike', 'dislike', 'dislike', 'highly_like', 'neutral', 'highly_dislike']"
2025-05-11 14:49:58,7,136,0.6875,3.6764705882352944,0.0006952190195472029,"['dislike', 'dislike', 'dislike', 'highly_dislike', 'neutral', 'highly_like', 'neutral', 'highly_dislike']"
2025-05-11 14:49:58,7,140,0.6875,3.571428571428571,0.000675208666744635,"['like', 'highly_dislike', 'highly_like', 'highly_dislike', 'neutral', 'neutral', 'dislike', 'neutral']"
2025-05-11 14:49:58,8,143,0.6875,3.4965034965034967,0.0004253399387181864,"['highly_dislike', 'like', 'neutral', 'highly_like', 'dislike', 'like', 'highly_dislike', 'neutral']"
2025-05-11 14:49:58,7,147,0.6875,3.4013605442176873,0.00017424199221687458,"['neutral', 'neutral', 'highly_like', 'highly_like', 'neutral', 'like', 'dislike', 'like']"
2025-05-11 14:49:58,6,150,0.6875,3.3333333333333335,0.00011198581905265563,"['neutral', 'highly_dislike', 'neutral', 'highly_dislike', 'like', 'highly_like', 'like', 'neutral']"
2025-05-11 14:49:58,8,152,0.6875,3.289473684210526,0.0005689626221929956,"['neutral', 'like', 'highly_like', 'like', 'highly_like', 'neutral', 'highly_like', 'neutral']"
2025-05-11 14:49:58,6,155,0.6875,3.870967741935484,0.0001963683253705302,"['highly_dislike', 'like', 'dislike', 'dislike', 'dislike', 'dislike', 'highly_dislike', 'highly_dislike']"
2025-05-11 14:49:58,8,159,0.6875,3.7735849056603774,0.0002557413491391066,"['like', 'like', 'neutral', 'highly_like', 'neutral', 'neutral', 'highly_like', 'dislike']"
2025-05-11 14:49:58,8,163,0.6875,3.6809815950920246,0.0005524502872872375,"['dislike', 'dislike', 'highly_dislike', 'like', 'dislike', 'neutral', 'dislike', 'highly_like']"
2025-05-11 14:49:58,6,166,0.6875,3.614457831325301,0.00045959428881884776,"['dislike', 'dislike', 'like', 'highly_dislike', 'like', 'highly_dislike', 'highly_like', 'neutral']"
2025-05-11 14:49:58,8,169,0.6875,3.5502958579881656,0.0003463196802156477,"['highly_dislike', 'highly_like', 'like', 'dislike', 'highly_like', 'neutral', 'highly_dislike', 'highly_dislike']"
2025-05-11 14:49:58,7,172,0.6875,3.488372093023256,0.0005504891769570577,"['neutral', 'like', 'highly_like', 'highly_dislike', 'dislike', 'highly_dislike', 'highly_dislike', 'neutral']"
2025-05-11 14:49:58,7,176,0.6875,3.4090909090909087,0.0002663896360553269,"['neutral', 'neutral', 'neutral', 'neutral', 'highly_like', 'neutral', 'highly_dislike', 'dislike']"
2025-05-11 14:49:58,8,180,0.6875,3.888888888888889,0.00029071020564678564,"['like', 'dislike', 'neutral', 'neutral', 'highly_like', 'neutral', 'like', 'highly_dislike']"
2025-05-11 14:49:58,8,182,0.6875,4.395604395604396,0.00028064061563789025,"['neutral', 'highly_like', 'dislike', 'highly_like', 'dislike', 'highly_like', 'highly_like', 'like']"
2025-05-11 14:49:58,7,185,0.6875,4.324324324324325,0.0004301704054589763,"['like', 'neutral', 'dislike', 'dislike', 'highly_like', 'neutral', 'highly_like', 'neutral']"
2025-05-11 14:49:58,7,189,0.6875,4.232804232804233,9.548661242043712e-05,"['like', 'neutral', 'highly_dislike', 'neutral', 'dislike', 'highly_dislike', 'highly_like', 'dislike']"
2025-05-11 14:49:58,8,192,0.6875,4.6875,0.00046582265626998965,"['highly_dislike', 'dislike', 'dislike', 'highly_dislike', 'highly_like', 'highly_like', 'like', 'dislike']"
2025-05-11 14:49:58,8,194,0.6875,4.639175257731959,0.0002726371984997308,"['like', 'highly_like', 'like', 'like', 'highly_dislike', 'highly_like', 'neutral', 'neutral']"
2025-05-11 14:49:58,6,197,0.6875,4.568527918781726,8.819799349216336e-05,"['like', 'highly_like', 'dislike', 'highly_like', 'dislike', 'neutral', 'neutral', 'highly_like']"
2025-05-11 14:49:58,6,199,0.6875,4.522613065326634,0.00043740480619481454,"['like', 'highly_like', 'highly_dislike', 'highly_like', 'neutral', 'highly_dislike', 'neutral', 'like']"
2025-05-11 14:49:58,7,203,0.6875,4.433497536945813,0.00031700926895316317,"['highly_dislike', 'neutral', 'neutral', 'like', 'neutral', 'like', 'highly_dislike', 'like']"
2025-05-11 14:49:58,7,206,0.6875,4.368932038834951,0.000399971471537764,"['like', 'neutral', 'highly_dislike', 'dislike', 'highly_like', 'highly_like', 'dislike', 'highly_dislike']"
2025-05-11 14:49:58,8,210,0.6875,4.285714285714286,0.00044079763585979444,"['dislike', 'like', 'like', 'highly_dislike', 'like', 'highly_like', 'like', 'highly_like']"
2025-05-11 14:49:58,8,212,0.6875,4.245283018867925,0.0003963326324691797,"['like', 'neutral', 'like', 'dislike', 'dislike', 'like', 'neutral', 'like']"
2025-05-11 14:49:58,6,215,0.6875,4.651162790697675,0.0002891044519942552,"['neutral', 'highly_dislike', 'highly_dislike', 'like', 'highly_like', 'like', 'dislike', 'highly_dislike']"
2025-05-11 14:49:58,8,219,0.6875,4.5662100456621,0.00024026736442007954,"['highly_like', 'neutral', 'like', 'like', 'highly_like', 'highly_like', 'dislike', 'highly_dislike']"
2025-05-11 14:49:58,5,222,0.6875,4.504504504504505,0.00025123618287335015,"['neutral', 'dislike', 'neutral', 'highly_like', 'neutral', 'highly_dislike', 'like', 'like']"
2025-05-11 14:49:58,8,224,0.6875,4.910714285714286,0.0002188713657054657,"['neutral', 'neutral', 'highly_dislike', 'neutral', 'like', 'dislike', 'neutral', 'neutral']"
2025-05-11 14:49:58,5,228,0.6875,4.824561403508771,0.00031172630859700306,"['highly_like', 'dislike', 'neutral', 'highly_dislike', 'neutral', 'highly_dislike', 'highly_like', 'like']"
2025-05-11 14:49:58,7,231,0.6875,4.761904761904762,0.0001775970461761492,"['neutral', 'neutral', 'highly_dislike', 'dislike', 'highly_dislike', 'highly_dislike', 'like', 'highly_like']"
2025-05-11 14:49:58,8,235,0.6875,4.680851063829787,0.00019399887011356236,"['like', 'dislike', 'highly_dislike', 'like', 'like', 'highly_dislike', 'like', 'dislike']"
2025-05-11 14:49:58,8,238,0.6875,4.621848739495799,0.00035439097949402116,"['highly_like', 'like', 'dislike', 'highly_like', 'neutral', 'like', 'highly_like', 'neutral']"
2025-05-11 14:49:58,8,241,0.6875,4.564315352697095,5.661539571168863e-05,"['like', 'dislike', 'highly_dislike', 'highly_dislike', 'neutral', 'highly_like', 'like', 'highly_like']"
2025-05-11 14:49:58,8,244,0.6875,4.508196721311475,0.00039798070809584827,"['highly_like', 'dislike', 'highly_dislike', 'highly_dislike', 'dislike', 'dislike', 'highly_dislike', 'neutral']"
2025-05-11 14:49:58,6,247,0.6875,4.8582995951417,0.00011957514862263835,"['neutral', 'highly_like', 'highly_like', 'like', 'like', 'dislike', 'dislike', 'dislike']"
2025-05-11 14:49:58,5,249,0.6875,4.819277108433735,0.00035955147729450595,"['neutral', 'neutral', 'neutral', 'dislike', 'dislike', 'highly_dislike', 'neutral', 'highly_dislike']"
2025-05-11 14:49:58,8,252,0.6875,4.761904761904762,0.00011118585114132235,"['highly_like', 'highly_dislike', 'highly_like', 'dislike', 'like', 'neutral', 'dislike', 'highly_like']"
2025-05-11 14:49:58,8,256,0.6875,4.6875,0.0003267705355314306,"['highly_dislike', 'highly_dislike', 'neutral', 'neutral', 'like', 'like', 'highly_like', 'neutral']"
2025-05-11 14:49:58,6,259,0.6875,4.633204633204633,0.00023911930617046963,"['highly_dislike', 'like', 'like', 'neutral', 'neutral', 'like', 'neutral', 'dislike']"
2025-05-11 14:49:58,7,262,0.6875,4.961832061068702,0.00025355657266426995,"['highly_like', 'like', 'dislike', 'dislike', 'highly_dislike', 'neutral', 'neutral', 'highly_dislike']"
2025-05-11 14:49:58,7,266,0.6875,4.887218045112782,0.0001640829913606766,"['highly_like', 'highly_like', 'highly_dislike', 'highly_like', 'highly_dislike', 'like', 'neutral', 'highly_like']"
2025-05-11 14:49:58,8,269,0.6875,4.83271375464684,5.106626293541122e-05,"['highly_dislike', 'dislike', 'neutral', 'dislike', 'dislike', 'highly_dislike', 'dislike', 'neutral']"
2025-05-11 14:49:59,7,272,0.6875,4.779411764705882,5.7218153772623256e-05,"['dislike', 'highly_dislike', 'highly_like', 'highly_like', 'neutral', 'highly_dislike', 'neutral', 'highly_like']"
2025-05-11 14:49:59,7,276,0.6875,4.710144927536232,0.00027591337127683374,"['like', 'like', 'dislike', 'like', 'like', 'highly_dislike', 'like', 'highly_like']"
2025-05-11 14:49:59,6,280,0.6875,4.642857142857143,0.00033780300789473854,"['highly_dislike', 'neutral', 'highly_like', 'neutral', 'highly_like', 'neutral', 'dislike', 'highly_like']"
2025-05-11 14:49:59,8,283,0.6875,4.593639575971731,0.00031934136913338917,"['highly_dislike', 'highly_dislike', 'like', 'dislike', 'neutral', 'highly_like', 'dislike', 'neutral']"
2025-05-11 14:49:59,7,287,0.6875,4.529616724738676,0.0002745259215200419,"['highly_dislike', 'neutral', 'highly_like', 'neutral', 'neutral', 'dislike', 'highly_like', 'dislike']"
2025-05-11 14:49:59,7,291,0.6875,4.4673539518900345,8.417772966879896e-05,"['dislike', 'like', 'like', 'highly_like', 'like', 'highly_dislike', 'highly_like', 'highly_dislike']"
2025-05-11 14:49:59,8,293,0.6875,4.436860068259386,5.653865726039005e-05,"['highly_dislike', 'dislike', 'dislike', 'highly_like', 'neutral', 'highly_dislike', 'neutral', 'like']"
2025-05-11 14:49:59,6,297,0.6875,4.377104377104377,0.00012337910031369026,"['highly_like', 'highly_dislike', 'neutral', 'highly_like', 'highly_like', 'neutral', 'dislike', 'highly_like']"
2025-05-11 14:49:59,8,300,0.6875,4.333333333333334,0.00011702933144324361,"['neutral', 'like', 'highly_like', 'highly_like', 'like', 'highly_like', 'like', 'dislike']"
2025-05-11 14:49:59,8,304,0.6875,4.276315789473684,7.782882973826758e-05,"['highly_dislike', 'highly_dislike', 'dislike', 'neutral', 'dislike', 'highly_dislike', 'neutral', 'neutral']"
2025-05-11 14:49:59,8,308,0.6875,4.220779220779221,8.000311861647814e-05,"['highly_dislike', 'like', 'neutral', 'highly_dislike', 'neutral', 'like', 'highly_like', 'like']"
2025-05-11 14:49:59,8,312,0.6875,4.166666666666666,0.00014199423010085796,"['highly_dislike', 'highly_like', 'highly_dislike', 'neutral', 'dislike', 'dislike', 'like', 'dislike']"
2025-05-11 14:49:59,8,314,0.6875,4.140127388535031,0.00014533348862651903,"['dislike', 'highly_dislike', 'neutral', 'dislike', 'highly_dislike', 'highly_dislike', 'dislike', 'neutral']"
2025-05-11 14:49:59,7,318,0.6875,4.088050314465408,6.681714815438151e-05,"['like', 'neutral', 'highly_like', 'dislike', 'neutral', 'dislike', 'like', 'dislike']"
2025-05-11 14:49:59,7,322,0.6875,4.037267080745342,4.652540228125085e-05,"['like', 'highly_dislike', 'highly_dislike', 'highly_like', 'dislike', 'highly_dislike', 'dislike', 'dislike']"
2025-05-11 14:49:59,8,325,0.6875,4.0,0.0002911453318936768,"['highly_like', 'highly_like', 'highly_dislike', 'highly_like', 'neutral', 'highly_like', 'like', 'highly_dislike']"
2025-05-11 14:49:59,8,329,0.6875,3.951367781155015,0.00013861008803172024,"['dislike', 'neutral', 'dislike', 'like', 'highly_dislike', 'neutral', 'dislike', 'like']"
2025-05-11 14:49:59,7,331,0.6875,3.927492447129909,6.0319672371649964e-05,"['like', 'highly_like', 'dislike', 'highly_like', 'like', 'highly_dislike', 'highly_like', 'dislike']"
2025-05-11 14:49:59,8,333,0.6875,3.903903903903904,0.00020057035529824288,"['dislike', 'like', 'dislike', 'like', 'neutral', 'highly_dislike', 'dislike', 'highly_dislike']"
2025-05-11 14:49:59,8,335,0.6875,3.880597014925373,0.00017495944620187686,"['neutral', 'neutral', 'highly_like', 'dislike', 'highly_dislike', 'dislike', 'like', 'neutral']"
2025-05-11 14:49:59,8,337,0.6875,3.857566765578635,0.00011153878032185172,"['highly_like', 'dislike', 'highly_like', 'highly_like', 'highly_dislike', 'dislike', 'highly_dislike', 'like']"
2025-05-11 14:49:59,7,339,0.6875,3.8348082595870205,0.0002791517849100942,"['dislike', 'highly_dislike', 'dislike', 'highly_dislike', 'highly_dislike', 'highly_like', 'highly_like', 'highly_dislike']"
2025-05-11 14:49:59,8,341,0.6875,3.812316715542522,0.00020242986175495717,"['dislike', 'neutral', 'like', 'neutral', 'neutral', 'neutral', 'highly_like', 'highly_like']"
2025-05-11 14:49:59,7,344,0.6875,3.77906976744186,0.00018345845293785663,"['neutral', 'neutral', 'like', 'highly_like', 'highly_dislike', 'highly_like', 'neutral', 'highly_like']"
2025-05-11 14:49:59,8,348,0.6875,4.022988505747127,0.00023122403234849124,"['like', 'neutral', 'dislike', 'dislike', 'highly_like', 'dislike', 'highly_like', 'like']"
2025-05-11 14:49:59,8,351,0.6875,3.9886039886039883,0.0002696683214315331,"['highly_like', 'dislike', 'highly_dislike', 'dislike', 'neutral', 'neutral', 'neutral', 'like']"
2025-05-11 14:49:59,8,354,0.6875,4.23728813559322,0.00019040124985335812,"['neutral', 'dislike', 'highly_like', 'dislike', 'dislike', 'neutral', 'highly_dislike', 'highly_like']"
2025-05-11 14:49:59,8,358,0.6875,4.189944134078212,0.0002790100002888543,"['neutral', 'dislike', 'like', 'like', 'like', 'highly_dislike', 'neutral', 'neutral']"
2025-05-11 14:49:59,5,361,0.6875,4.1551246537396125,0.00026132985477171286,"['like', 'dislike', 'highly_dislike', 'neutral', 'dislike', 'highly_dislike', 'neutral', 'highly_like']"
2025-05-11 14:49:59,8,365,0.6875,4.10958904109589,0.00017959685267908082,"['highly_like', 'like', 'like', 'neutral', 'dislike', 'like', 'highly_like', 'dislike']"
2025-05-11 14:49:59,6,368,0.6875,4.3478260869565215,0.00013026734271462346,"['neutral', 'neutral', 'neutral', 'like', 'highly_dislike', 'neutral', 'like', 'neutral']"
2025-05-11 14:49:59,8,371,0.6875,4.31266846361186,0.0001409223569873657,"['like', 'like', 'highly_dislike', 'highly_like', 'highly_like', 'highly_like', 'dislike', 'neutral']"
2025-05-11 14:49:59,8,373,0.6875,4.289544235924933,0.00024568034141074404,"['dislike', 'highly_like', 'neutral', 'highly_dislike', 'like', 'highly_dislike', 'highly_like', 'dislike']"
2025-05-11 14:49:59,8,376,0.6875,4.25531914893617,0.00023173682761633765,"['neutral', 'dislike', 'like', 'dislike', 'highly_like', 'like', 'dislike', 'like']"
2025-05-11 14:49:59,8,380,0.6875,4.473684210526316,0.00011579688738167731,"['dislike', 'highly_like', 'highly_like', 'highly_like', 'highly_like', 'highly_like', 'highly_dislike', 'neutral']"
2025-05-11 14:49:59,8,384,0.6875,4.427083333333334,0.00022213857128819346,"['dislike', 'highly_like', 'like', 'highly_like', 'highly_like', 'dislike', 'dislike', 'like']"
2025-05-11 14:49:59,7,388,0.6875,4.381443298969072,0.00021269002746908606,"['neutral', 'dislike', 'dislike', 'highly_like', 'neutral', 'neutral', 'highly_dislike', 'highly_like']"
2025-05-11 14:49:59,6,392,0.6875,4.336734693877551,0.00023139396939173218,"['like', 'highly_like', 'highly_dislike', 'dislike', 'like', 'neutral', 'neutral', 'highly_dislike']"
2025-05-11 14:49:59,7,396,0.6875,4.292929292929292,0.0002503289122414986,"['neutral', 'like', 'highly_dislike', 'like', 'highly_dislike', 'dislike', 'highly_like', 'neutral']"
2025-05-11 14:49:59,8,399,0.6875,4.260651629072681,8.633308373476737e-05,"['highly_dislike', 'like', 'highly_dislike', 'highly_dislike', 'like', 'dislike', 'dislike', 'like']"
2025-05-11 14:50:06,7,4,0.6,0.0,0.016972390161005397,"['dislike', 'highly_dislike', 'highly_dislike', 'dislike', 'highly_like', 'highly_like', 'neutral', 'dislike']"
